id,dataset_id,name,location,extension,size,description,date_stamp,format_id,type_id,code,index4blast,download_count,alternative_location
354796,1804,sess01_subj07_EEG_MI.mat,ftp://parrot.genomics.cn/gigadb/pub/10.5524/100001_101000/100542/session1/s7/sess01_subj07_EEG_MI.mat,mat,604877711,mat formatted file : Electroencephalography - motor-imagery,2018-12-14,6,269,FILE_CODE,,4,
354797,1804,sess01_subj07_EEG_SSVEP.mat,ftp://parrot.genomics.cn/gigadb/pub/10.5524/100001_101000/100542/session1/s7/sess01_subj07_EEG_SSVEP.mat,mat,531755159,mat formatted file : Electroencephalography - steady-state visually evoked potential,2018-12-14,6,269,FILE_CODE,,3,
354798,1804,sess01_subj08_EEG_Artifact.mat,ftp://parrot.genomics.cn/gigadb/pub/10.5524/100001_101000/100542/session1/s8/sess01_subj08_EEG_Artifact.mat,mat,31714630,mat formatted file : Electroencephalography - artifact,2018-12-14,6,269,FILE_CODE,,1,
354799,1804,sess01_subj08_EEG_ERP.mat,ftp://parrot.genomics.cn/gigadb/pub/10.5524/100001_101000/100542/session1/s8/sess01_subj08_EEG_ERP.mat,mat,962880214,mat formatted file : Electroencephalography - event-related potential,2018-12-14,6,269,FILE_CODE,,1,
354800,1804,sess01_subj08_EEG_MI.mat,ftp://parrot.genomics.cn/gigadb/pub/10.5524/100001_101000/100542/session1/s8/sess01_subj08_EEG_MI.mat,mat,644856050,mat formatted file : Electroencephalography - motor-imagery,2018-12-14,6,269,FILE_CODE,,6,
354801,1804,sess01_subj08_EEG_SSVEP.mat,ftp://parrot.genomics.cn/gigadb/pub/10.5524/100001_101000/100542/session1/s8/sess01_subj08_EEG_SSVEP.mat,mat,577289484,mat formatted file : Electroencephalography - steady-state visually evoked potential,2018-12-14,6,269,FILE_CODE,,3,
354802,1804,sess01_subj09_EEG_Artifact.mat,ftp://parrot.genomics.cn/gigadb/pub/10.5524/100001_101000/100542/session1/s9/sess01_subj09_EEG_Artifact.mat,mat,31295985,mat formatted file : Electroencephalography - artifact,2018-12-14,6,269,FILE_CODE,,2,
354803,1804,sess01_subj09_EEG_ERP.mat,ftp://parrot.genomics.cn/gigadb/pub/10.5524/100001_101000/100542/session1/s9/sess01_subj09_EEG_ERP.mat,mat,912179984,mat formatted file : Electroencephalography - event-related potential,2018-12-14,6,269,FILE_CODE,,3,
354804,1804,sess01_subj09_EEG_MI.mat,ftp://parrot.genomics.cn/gigadb/pub/10.5524/100001_101000/100542/session1/s9/sess01_subj09_EEG_MI.mat,mat,656718979,mat formatted file : Electroencephalography - motor-imagery,2018-12-14,6,269,FILE_CODE,,3,
354805,1804,sess01_subj09_EEG_SSVEP.mat,ftp://parrot.genomics.cn/gigadb/pub/10.5524/100001_101000/100542/session1/s9/sess01_subj09_EEG_SSVEP.mat,mat,591482638,mat formatted file : Electroencephalography - steady-state visually evoked potential,2018-12-14,6,269,FILE_CODE,,4,
354806,1804,sess01_subj09_EEG_Artifact.mat,ftp://parrot.genomics.cn/gigadb/pub/10.5524/100001_101000/100542/session1/s9/sess01_subj09_EEG_Artifact.mat,mat,31295985,mat formatted file : Electroencephalography - artifact,2018-12-14,6,269,FILE_CODE,,0,
354807,1804,sess01_subj10_EEG_ERP.mat,ftp://parrot.genomics.cn/gigadb/pub/10.5524/100001_101000/100542/session1/s10/sess01_subj10_EEG_ERP.mat,mat,945318700,mat formatted file : Electroencephalography - event-related potential,2018-12-14,6,269,FILE_CODE,,2,
354808,1804,sess01_subj10_EEG_MI.mat,ftp://parrot.genomics.cn/gigadb/pub/10.5524/100001_101000/100542/session1/s10/sess01_subj10_EEG_MI.mat,mat,647755496,mat formatted file : Electroencephalography - motor-imagery,2018-12-14,6,269,FILE_CODE,,4,
354809,1804,sess01_subj10_EEG_SSVEP.mat,ftp://parrot.genomics.cn/gigadb/pub/10.5524/100001_101000/100542/session1/s10/sess01_subj10_EEG_SSVEP.mat,mat,654420058,mat formatted file : Electroencephalography - steady-state visually evoked potential,2018-12-14,6,269,FILE_CODE,,2,
354810,1804,sess01_subj11_EEG_Artifact.mat,ftp://parrot.genomics.cn/gigadb/pub/10.5524/100001_101000/100542/session1/s11/sess01_subj11_EEG_Artifact.mat,mat,28855104,mat formatted file : Electroencephalography - artifact,2018-12-14,6,269,FILE_CODE,,2,
354811,1804,sess01_subj11_EEG_ERP.mat,ftp://parrot.genomics.cn/gigadb/pub/10.5524/100001_101000/100542/session1/s11/sess01_subj11_EEG_ERP.mat,mat,922182173,mat formatted file : Electroencephalography - event-related potential,2018-12-14,6,269,FILE_CODE,,2,
354812,1804,sess01_subj11_EEG_MI.mat,ftp://parrot.genomics.cn/gigadb/pub/10.5524/100001_101000/100542/session1/s11/sess01_subj11_EEG_MI.mat,mat,619133876,mat formatted file : Electroencephalography - motor-imagery,2018-12-14,6,269,FILE_CODE,,5,
354813,1804,sess01_subj11_EEG_SSVEP.mat,ftp://parrot.genomics.cn/gigadb/pub/10.5524/100001_101000/100542/session1/s11/sess01_subj11_EEG_SSVEP.mat,mat,555215509,mat formatted file : Electroencephalography - steady-state visually evoked potential,2018-12-14,6,269,FILE_CODE,,2,
354814,1804,sess01_subj12_EEG_Artifact.mat,ftp://parrot.genomics.cn/gigadb/pub/10.5524/100001_101000/100542/session1/s12/sess01_subj12_EEG_Artifact.mat,mat,33297901,mat formatted file : Electroencephalography - artifact,2018-12-14,6,269,FILE_CODE,,1,
354815,1804,sess01_subj12_EEG_ERP.mat,ftp://parrot.genomics.cn/gigadb/pub/10.5524/100001_101000/100542/session1/s12/sess01_subj12_EEG_ERP.mat,mat,912734980,mat formatted file : Electroencephalography - event-related potential,2018-12-14,6,269,FILE_CODE,,1,
354816,1804,sess01_subj12_EEG_MI.mat,ftp://parrot.genomics.cn/gigadb/pub/10.5524/100001_101000/100542/session1/s12/sess01_subj12_EEG_MI.mat,mat,587987166,mat formatted file : Electroencephalography - motor-imagery,2018-12-14,6,269,FILE_CODE,,4,
354817,1804,sess01_subj12_EEG_SSVEP.mat,ftp://parrot.genomics.cn/gigadb/pub/10.5524/100001_101000/100542/session1/s12/sess01_subj12_EEG_SSVEP.mat,mat,540302237,mat formatted file : Electroencephalography - steady-state visually evoked potential,2018-12-14,6,269,FILE_CODE,,1,
354818,1804,sess01_subj13_EEG_Artifact.mat,ftp://parrot.genomics.cn/gigadb/pub/10.5524/100001_101000/100542/session1/s13/sess01_subj13_EEG_Artifact.mat,mat,24695201,mat formatted file : Electroencephalography - artifact,2018-12-14,6,269,FILE_CODE,,1,
354819,1804,sess01_subj13_EEG_ERP.mat,ftp://parrot.genomics.cn/gigadb/pub/10.5524/100001_101000/100542/session1/s13/sess01_subj13_EEG_ERP.mat,mat,956269212,mat formatted file : Electroencephalography - event-related potential,2018-12-14,6,269,FILE_CODE,,2,
354820,1804,sess01_subj13_EEG_MI.mat,ftp://parrot.genomics.cn/gigadb/pub/10.5524/100001_101000/100542/session1/s13/sess01_subj13_EEG_MI.mat,mat,653378963,mat formatted file : Electroencephalography - motor-imagery,2018-12-14,6,269,FILE_CODE,,4,
354821,1804,sess01_subj13_EEG_SSVEP.mat,ftp://parrot.genomics.cn/gigadb/pub/10.5524/100001_101000/100542/session1/s13/sess01_subj13_EEG_SSVEP.mat,mat,572881711,mat formatted file : Electroencephalography - steady-state visually evoked potential,2018-12-14,6,269,FILE_CODE,,4,
354822,1804,sess01_subj14_EEG_Artifact.mat,ftp://parrot.genomics.cn/gigadb/pub/10.5524/100001_101000/100542/session1/s14/sess01_subj14_EEG_Artifact.mat,mat,29119174,mat formatted file : Electroencephalography - artifact,2018-12-14,6,269,FILE_CODE,,1,
354823,1804,sess01_subj14_EEG_ERP.mat,ftp://parrot.genomics.cn/gigadb/pub/10.5524/100001_101000/100542/session1/s14/sess01_subj14_EEG_ERP.mat,mat,921571570,mat formatted file : Electroencephalography - event-related potential,2018-12-14,6,269,FILE_CODE,,1,
354824,1804,sess01_subj14_EEG_MI.mat,ftp://parrot.genomics.cn/gigadb/pub/10.5524/100001_101000/100542/session1/s14/sess01_subj14_EEG_MI.mat,mat,602887528,mat formatted file : Electroencephalography - motor-imagery,2018-12-14,6,269,FILE_CODE,,4,
354825,1804,sess01_subj14_EEG_SSVEP.mat,ftp://parrot.genomics.cn/gigadb/pub/10.5524/100001_101000/100542/session1/s14/sess01_subj14_EEG_SSVEP.mat,mat,552474132,mat formatted file : Electroencephalography - steady-state visually evoked potential,2018-12-14,6,269,FILE_CODE,,1,
354826,1804,sess01_subj15_EEG_Artifact.mat,ftp://parrot.genomics.cn/gigadb/pub/10.5524/100001_101000/100542/session1/s15/sess01_subj15_EEG_Artifact.mat,mat,21634852,mat formatted file : Electroencephalography - artifact,2018-12-14,6,269,FILE_CODE,,2,
354827,1804,sess01_subj15_EEG_ERP.mat,ftp://parrot.genomics.cn/gigadb/pub/10.5524/100001_101000/100542/session1/s15/sess01_subj15_EEG_ERP.mat,mat,931061766,mat formatted file : Electroencephalography - event-related potential,2018-12-14,6,269,FILE_CODE,,1,
354828,1804,sess01_subj15_EEG_MI.mat,ftp://parrot.genomics.cn/gigadb/pub/10.5524/100001_101000/100542/session1/s15/sess01_subj15_EEG_MI.mat,mat,573006932,mat formatted file : Electroencephalography - motor-imagery,2018-12-14,6,269,FILE_CODE,,4,
354829,1804,sess01_subj15_EEG_SSVEP.mat,ftp://parrot.genomics.cn/gigadb/pub/10.5524/100001_101000/100542/session1/s15/sess01_subj15_EEG_SSVEP.mat,mat,552377791,mat formatted file : Electroencephalography - steady-state visually evoked potential,2018-12-14,6,269,FILE_CODE,,1,
354830,1804,sess01_subj16_EEG_Artifact.mat,ftp://parrot.genomics.cn/gigadb/pub/10.5524/100001_101000/100542/session1/s16/sess01_subj16_EEG_Artifact.mat,mat,22476549,mat formatted file : Electroencephalography - artifact,2018-12-14,6,269,FILE_CODE,,1,
354831,1804,sess01_subj16_EEG_ERP.mat,ftp://parrot.genomics.cn/gigadb/pub/10.5524/100001_101000/100542/session1/s16/sess01_subj16_EEG_ERP.mat,mat,921292496,mat formatted file : Electroencephalography - event-related potential,2018-12-14,6,269,FILE_CODE,,1,
354832,1804,sess01_subj16_EEG_MI.mat,ftp://parrot.genomics.cn/gigadb/pub/10.5524/100001_101000/100542/session1/s16/sess01_subj16_EEG_MI.mat,mat,578388208,mat formatted file : Electroencephalography - motor-imagery,2018-12-14,6,269,FILE_CODE,,4,
354833,1804,sess01_subj16_EEG_SSVEP.mat,ftp://parrot.genomics.cn/gigadb/pub/10.5524/100001_101000/100542/session1/s16/sess01_subj16_EEG_SSVEP.mat,mat,543770652,mat formatted file : Electroencephalography - steady-state visually evoked potential,2018-12-14,6,269,FILE_CODE,,2,
354834,1804,sess01_subj17_EEG_Artifact.mat,ftp://parrot.genomics.cn/gigadb/pub/10.5524/100001_101000/100542/session1/s17/sess01_subj17_EEG_Artifact.mat,mat,27166758,mat formatted file : Electroencephalography - artifact,2018-12-14,6,269,FILE_CODE,,1,
354835,1804,sess01_subj17_EEG_ERP.mat,ftp://parrot.genomics.cn/gigadb/pub/10.5524/100001_101000/100542/session1/s17/sess01_subj17_EEG_ERP.mat,mat,995529745,mat formatted file : Electroencephalography - event-related potential,2018-12-14,6,269,FILE_CODE,,1,
354836,1804,sess01_subj17_EEG_MI.mat,ftp://parrot.genomics.cn/gigadb/pub/10.5524/100001_101000/100542/session1/s17/sess01_subj17_EEG_MI.mat,mat,634876318,mat formatted file : Electroencephalography - motor-imagery,2018-12-14,6,269,FILE_CODE,,3,
354837,1804,sess01_subj17_EEG_SSVEP.mat,ftp://parrot.genomics.cn/gigadb/pub/10.5524/100001_101000/100542/session1/s17/sess01_subj17_EEG_SSVEP.mat,mat,602867421,mat formatted file : Electroencephalography - steady-state visually evoked potential,2018-12-14,6,269,FILE_CODE,,2,
354838,1804,sess01_subj18_EEG_Artifact.mat,ftp://parrot.genomics.cn/gigadb/pub/10.5524/100001_101000/100542/session1/s18/sess01_subj18_EEG_Artifact.mat,mat,28544744,mat formatted file : Electroencephalography - artifact,2018-12-14,6,269,FILE_CODE,,1,
354839,1804,sess01_subj18_EEG_ERP.mat,ftp://parrot.genomics.cn/gigadb/pub/10.5524/100001_101000/100542/session1/s18/sess01_subj18_EEG_ERP.mat,mat,910180689,mat formatted file : Electroencephalography - event-related potential,2018-12-14,6,269,FILE_CODE,,3,
354840,1804,sess01_subj18_EEG_MI.mat,ftp://parrot.genomics.cn/gigadb/pub/10.5524/100001_101000/100542/session1/s18/sess01_subj18_EEG_MI.mat,mat,608949647,mat formatted file : Electroencephalography - motor-imagery,2018-12-14,6,269,FILE_CODE,,3,
354841,1804,sess01_subj18_EEG_SSVEP.mat,ftp://parrot.genomics.cn/gigadb/pub/10.5524/100001_101000/100542/session1/s18/sess01_subj18_EEG_SSVEP.mat,mat,533635884,mat formatted file : Electroencephalography - steady-state visually evoked potential,2018-12-14,6,269,FILE_CODE,,1,
354842,1804,sess01_subj19_EEG_Artifact.mat,ftp://parrot.genomics.cn/gigadb/pub/10.5524/100001_101000/100542/session1/s19/sess01_subj19_EEG_Artifact.mat,mat,26122982,mat formatted file : Electroencephalography - artifact,2018-12-14,6,269,FILE_CODE,,1,
354843,1804,sess01_subj19_EEG_ERP.mat,ftp://parrot.genomics.cn/gigadb/pub/10.5524/100001_101000/100542/session1/s19/sess01_subj19_EEG_ERP.mat,mat,911972138,mat formatted file : Electroencephalography - event-related potential,2018-12-14,6,269,FILE_CODE,,1,
354844,1804,sess01_subj19_EEG_MI.mat,ftp://parrot.genomics.cn/gigadb/pub/10.5524/100001_101000/100542/session1/s19/sess01_subj19_EEG_MI.mat,mat,564550298,mat formatted file : Electroencephalography - motor-imagery,2018-12-14,6,269,FILE_CODE,,3,
354845,1804,sess01_subj19_EEG_SSVEP.mat,ftp://parrot.genomics.cn/gigadb/pub/10.5524/100001_101000/100542/session1/s19/sess01_subj19_EEG_SSVEP.mat,mat,525431434,mat formatted file : Electroencephalography - steady-state visually evoked potential,2018-12-14,6,269,FILE_CODE,,1,
354846,1804,sess01_subj20_EEG_Artifact.mat,ftp://parrot.genomics.cn/gigadb/pub/10.5524/100001_101000/100542/session1/s20/sess01_subj20_EEG_Artifact.mat,mat,23032914,mat formatted file : Electroencephalography - artifact,2018-12-14,6,269,FILE_CODE,,1,
354847,1804,sess01_subj20_EEG_ERP.mat,ftp://parrot.genomics.cn/gigadb/pub/10.5524/100001_101000/100542/session1/s20/sess01_subj20_EEG_ERP.mat,mat,918475678,mat formatted file : Electroencephalography - event-related potential,2018-12-14,6,269,FILE_CODE,,1,
354848,1804,sess01_subj20_EEG_MI.mat,ftp://parrot.genomics.cn/gigadb/pub/10.5524/100001_101000/100542/session1/s20/sess01_subj20_EEG_MI.mat,mat,599006478,mat formatted file : Electroencephalography - motor-imagery,2018-12-14,6,269,FILE_CODE,,3,
354849,1804,sess01_subj20_EEG_SSVEP.mat,ftp://parrot.genomics.cn/gigadb/pub/10.5524/100001_101000/100542/session1/s20/sess01_subj20_EEG_SSVEP.mat,mat,538683267,mat formatted file : Electroencephalography - steady-state visually evoked potential,2018-12-14,6,269,FILE_CODE,,2,
354850,1804,sess01_subj21_EEG_Artifact.mat,ftp://parrot.genomics.cn/gigadb/pub/10.5524/100001_101000/100542/session1/s21/sess01_subj21_EEG_Artifact.mat,mat,26847322,mat formatted file : Electroencephalography - artifact,2018-12-14,6,269,FILE_CODE,,1,
354851,1804,sess01_subj21_EEG_ERP.mat,ftp://parrot.genomics.cn/gigadb/pub/10.5524/100001_101000/100542/session1/s21/sess01_subj21_EEG_ERP.mat,mat,920289906,mat formatted file : Electroencephalography - event-related potential,2018-12-14,6,269,FILE_CODE,,3,
354852,1804,sess01_subj21_EEG_MI.mat,ftp://parrot.genomics.cn/gigadb/pub/10.5524/100001_101000/100542/session1/s21/sess01_subj21_EEG_MI.mat,mat,607840846,mat formatted file : Electroencephalography - motor-imagery,2018-12-14,6,269,FILE_CODE,,4,
354853,1804,sess01_subj21_EEG_SSVEP.mat,ftp://parrot.genomics.cn/gigadb/pub/10.5524/100001_101000/100542/session1/s21/sess01_subj21_EEG_SSVEP.mat,mat,558323198,mat formatted file : Electroencephalography - steady-state visually evoked potential,2018-12-14,6,269,FILE_CODE,,3,
354854,1804,sess01_subj22_EEG_Artifact.mat,ftp://parrot.genomics.cn/gigadb/pub/10.5524/100001_101000/100542/session1/s22/sess01_subj22_EEG_Artifact.mat,mat,21711005,mat formatted file : Electroencephalography - artifact,2018-12-14,6,269,FILE_CODE,,1,
354855,1804,sess01_subj22_EEG_ERP.mat,ftp://parrot.genomics.cn/gigadb/pub/10.5524/100001_101000/100542/session1/s22/sess01_subj22_EEG_ERP.mat,mat,910724259,mat formatted file : Electroencephalography - event-related potential,2018-12-14,6,269,FILE_CODE,,1,
354856,1804,sess01_subj22_EEG_MI.mat,ftp://parrot.genomics.cn/gigadb/pub/10.5524/100001_101000/100542/session1/s22/sess01_subj22_EEG_MI.mat,mat,575460439,mat formatted file : Electroencephalography - motor-imagery,2018-12-14,6,269,FILE_CODE,,4,
354857,1804,sess01_subj22_EEG_SSVEP.mat,ftp://parrot.genomics.cn/gigadb/pub/10.5524/100001_101000/100542/session1/s22/sess01_subj22_EEG_SSVEP.mat,mat,537234276,mat formatted file : Electroencephalography - steady-state visually evoked potential,2018-12-14,6,269,FILE_CODE,,1,
354858,1804,sess01_subj23_EEG_Artifact.mat,ftp://parrot.genomics.cn/gigadb/pub/10.5524/100001_101000/100542/session1/s23/sess01_subj23_EEG_Artifact.mat,mat,29095075,mat formatted file : Electroencephalography - artifact,2018-12-14,6,269,FILE_CODE,,1,
354859,1804,sess01_subj23_EEG_ERP.mat,ftp://parrot.genomics.cn/gigadb/pub/10.5524/100001_101000/100542/session1/s23/sess01_subj23_EEG_ERP.mat,mat,920123913,mat formatted file : Electroencephalography - event-related potential,2018-12-14,6,269,FILE_CODE,,1,
354860,1804,sess01_subj23_EEG_MI.mat,ftp://parrot.genomics.cn/gigadb/pub/10.5524/100001_101000/100542/session1/s23/sess01_subj23_EEG_MI.mat,mat,594525960,mat formatted file : Electroencephalography - motor-imagery,2018-12-14,6,269,FILE_CODE,,3,
354861,1804,sess01_subj23_EEG_SSVEP.mat,ftp://parrot.genomics.cn/gigadb/pub/10.5524/100001_101000/100542/session1/s23/sess01_subj23_EEG_SSVEP.mat,mat,581522549,mat formatted file : Electroencephalography - steady-state visually evoked potential,2018-12-14,6,269,FILE_CODE,,1,
354862,1804,sess01_subj24_EEG_Artifact.mat,ftp://parrot.genomics.cn/gigadb/pub/10.5524/100001_101000/100542/session1/s24/sess01_subj24_EEG_Artifact.mat,mat,29665254,mat formatted file : Electroencephalography - artifact,2018-12-14,6,269,FILE_CODE,,2,
354863,1804,sess01_subj24_EEG_ERP.mat,ftp://parrot.genomics.cn/gigadb/pub/10.5524/100001_101000/100542/session1/s24/sess01_subj24_EEG_ERP.mat,mat,898715617,mat formatted file : Electroencephalography - event-related potential,2018-12-14,6,269,FILE_CODE,,2,
354864,1804,sess01_subj24_EEG_MI.mat,ftp://parrot.genomics.cn/gigadb/pub/10.5524/100001_101000/100542/session1/s24/sess01_subj24_EEG_MI.mat,mat,594751346,mat formatted file : Electroencephalography - motor-imagery,2018-12-14,6,269,FILE_CODE,,4,
354865,1804,sess01_subj24_EEG_SSVEP.mat,ftp://parrot.genomics.cn/gigadb/pub/10.5524/100001_101000/100542/session1/s24/sess01_subj24_EEG_SSVEP.mat,mat,531905832,mat formatted file : Electroencephalography - steady-state visually evoked potential,2018-12-14,6,269,FILE_CODE,,2,
354866,1804,sess01_subj25_EEG_Artifact.mat,ftp://parrot.genomics.cn/gigadb/pub/10.5524/100001_101000/100542/session1/s25/sess01_subj25_EEG_Artifact.mat,mat,21128222,mat formatted file : Electroencephalography - artifact,2018-12-14,6,269,FILE_CODE,,1,
354867,1804,sess01_subj25_EEG_ERP.mat,ftp://parrot.genomics.cn/gigadb/pub/10.5524/100001_101000/100542/session1/s25/sess01_subj25_EEG_ERP.mat,mat,931478329,mat formatted file : Electroencephalography - event-related potential,2018-12-14,6,269,FILE_CODE,,1,
354868,1804,sess01_subj25_EEG_MI.mat,ftp://parrot.genomics.cn/gigadb/pub/10.5524/100001_101000/100542/session1/s25/sess01_subj25_EEG_MI.mat,mat,565988304,mat formatted file : Electroencephalography - motor-imagery,2018-12-14,6,269,FILE_CODE,,3,
354869,1804,sess01_subj25_EEG_SSVEP.mat,ftp://parrot.genomics.cn/gigadb/pub/10.5524/100001_101000/100542/session1/s25/sess01_subj25_EEG_SSVEP.mat,mat,521698301,mat formatted file : Electroencephalography - steady-state visually evoked potential,2018-12-14,6,269,FILE_CODE,,1,
354870,1804,sess01_subj26_EEG_Artifact.mat,ftp://parrot.genomics.cn/gigadb/pub/10.5524/100001_101000/100542/session1/s26/sess01_subj26_EEG_Artifact.mat,mat,28416223,mat formatted file : Electroencephalography - artifact,2018-12-14,6,269,FILE_CODE,,1,
354871,1804,sess01_subj26_EEG_ERP.mat,ftp://parrot.genomics.cn/gigadb/pub/10.5524/100001_101000/100542/session1/s26/sess01_subj26_EEG_ERP.mat,mat,932118836,mat formatted file : Electroencephalography - event-related potential,2018-12-14,6,269,FILE_CODE,,1,
354872,1804,sess01_subj26_EEG_MI.mat6,ftp://parrot.genomics.cn/gigadb/pub/10.5524/100001_101000/100542/session1/s26/sess01_subj26_EEG_MI.mat,mat,611689221,mat formatted file : Electroencephalography - motor-imagery,2018-12-14,6,269,FILE_CODE,,3,
354873,1804,sess01_subj26_EEG_SSVEP.mat,ftp://parrot.genomics.cn/gigadb/pub/10.5524/100001_101000/100542/session1/s26/sess01_subj26_EEG_SSVEP.mat,mat,550361152,mat formatted file : Electroencephalography - steady-state visually evoked potential,2018-12-14,6,269,FILE_CODE,,1,
354874,1804,sess01_subj27_EEG_Artifact.mat,ftp://parrot.genomics.cn/gigadb/pub/10.5524/100001_101000/100542/session1/s27/sess01_subj27_EEG_Artifact.mat,mat,23480034,mat formatted file : Electroencephalography - artifact,2018-12-14,6,269,FILE_CODE,,1,
354875,1804,sess01_subj27_EEG_ERP.mat,ftp://parrot.genomics.cn/gigadb/pub/10.5524/100001_101000/100542/session1/s27/sess01_subj27_EEG_ERP.mat,mat,895636494,mat formatted file : Electroencephalography - event-related potential,2018-12-14,6,269,FILE_CODE,,1,
354876,1804,sess01_subj27_EEG_MI.mat,ftp://parrot.genomics.cn/gigadb/pub/10.5524/100001_101000/100542/session1/s27/sess01_subj27_EEG_MI.mat,mat,582123205,mat formatted file : Electroencephalography - motor-imagery,2018-12-14,6,269,FILE_CODE,,3,
354877,1804,sess01_subj27_EEG_SSVEP.mat,ftp://parrot.genomics.cn/gigadb/pub/10.5524/100001_101000/100542/session1/s27/sess01_subj27_EEG_SSVEP.mat,mat,533771876,mat formatted file : Electroencephalography - steady-state visually evoked potential,2018-12-14,6,269,FILE_CODE,,1,
354878,1804,sess01_subj28_EEG_Artifact.mat,ftp://parrot.genomics.cn/gigadb/pub/10.5524/100001_101000/100542/session1/s28/sess01_subj28_EEG_Artifact.mat,mat,26899433,mat formatted file : Electroencephalography - artifact,2018-12-14,6,269,FILE_CODE,,2,
354879,1804,sess01_subj28_EEG_ERP.mat,ftp://parrot.genomics.cn/gigadb/pub/10.5524/100001_101000/100542/session1/s28/sess01_subj28_EEG_ERP.mat,mat,878074323,mat formatted file : Electroencephalography - event-related potential,2018-12-14,6,269,FILE_CODE,,3,
354880,1804,sess01_subj28_EEG_MI.mat,ftp://parrot.genomics.cn/gigadb/pub/10.5524/100001_101000/100542/session1/s28/sess01_subj28_EEG_MI.mat,mat,582506475,mat formatted file : Electroencephalography - motor-imagery,2018-12-14,6,269,FILE_CODE,,4,
354881,1804,sess01_subj28_EEG_SSVEP.mat,ftp://parrot.genomics.cn/gigadb/pub/10.5524/100001_101000/100542/session1/s28/sess01_subj28_EEG_SSVEP.mat,mat,527990396,mat formatted file : Electroencephalography - steady-state visually evoked potential,2018-12-14,6,269,FILE_CODE,,1,
354882,1804,sess01_subj29_EEG_Artifact.mat,ftp://parrot.genomics.cn/gigadb/pub/10.5524/100001_101000/100542/session1/s29/sess01_subj29_EEG_Artifact.mat,mat,20237111,mat formatted file : Electroencephalography - artifact,2018-12-14,6,269,FILE_CODE,,1,
354883,1804,sess01_subj29_EEG_ERP.mat,ftp://parrot.genomics.cn/gigadb/pub/10.5524/100001_101000/100542/session1/s29/sess01_subj29_EEG_ERP.mat,mat,903828948,mat formatted file : Electroencephalography - event-related potential,2018-12-14,6,269,FILE_CODE,,1,
354884,1804,sess01_subj29_EEG_MI.mat,ftp://parrot.genomics.cn/gigadb/pub/10.5524/100001_101000/100542/session1/s29/sess01_subj29_EEG_MI.mat,mat,613110875,mat formatted file : Electroencephalography - motor-imagery,2018-12-14,6,269,FILE_CODE,,3,
354885,1804,sess01_subj29_EEG_SSVEP.mat,ftp://parrot.genomics.cn/gigadb/pub/10.5524/100001_101000/100542/session1/s29/sess01_subj29_EEG_SSVEP.mat,mat,531096209,mat formatted file : Electroencephalography - steady-state visually evoked potential,2018-12-14,6,269,FILE_CODE,,1,
354886,1804,sess01_subj30_EEG_Artifact.mat,ftp://parrot.genomics.cn/gigadb/pub/10.5524/100001_101000/100542/session1/s30/sess01_subj30_EEG_Artifact.mat,mat,21339604,mat formatted file : Electroencephalography - artifact,2018-12-14,6,269,FILE_CODE,,1,
354887,1804,sess01_subj30_EEG_ERP.mat,ftp://parrot.genomics.cn/gigadb/pub/10.5524/100001_101000/100542/session1/s30/sess01_subj30_EEG_ERP.mat,mat,974187655,mat formatted file : Electroencephalography - event-related potential,2018-12-14,6,269,FILE_CODE,,1,
354888,1804,sess01_subj30_EEG_MI.mat,ftp://parrot.genomics.cn/gigadb/pub/10.5524/100001_101000/100542/session1/s30/sess01_subj30_EEG_MI.mat,mat,657977782,mat formatted file : Electroencephalography - motor-imagery,2018-12-14,6,269,FILE_CODE,,3,
354889,1804,sess01_subj30_EEG_SSVEP.mat,ftp://parrot.genomics.cn/gigadb/pub/10.5524/100001_101000/100542/session1/s30/sess01_subj30_EEG_SSVEP.mat,mat,608647538,mat formatted file : Electroencephalography - steady-state visually evoked potential,2018-12-14,6,269,FILE_CODE,,1,
354890,1804,sess01_subj31_EEG_Artifact.mat,ftp://parrot.genomics.cn/gigadb/pub/10.5524/100001_101000/100542/session1/s31/sess01_subj31_EEG_Artifact.mat,mat,26883926,mat formatted file : Electroencephalography - artifact,2018-12-14,6,269,FILE_CODE,,1,
354891,1804,sess01_subj31_EEG_ERP.mat,ftp://parrot.genomics.cn/gigadb/pub/10.5524/100001_101000/100542/session1/s31/sess01_subj31_EEG_ERP.mat,mat,882582072,mat formatted file : Electroencephalography - event-related potential,2018-12-14,6,269,FILE_CODE,,2,
354892,1804,sess01_subj31_EEG_MI.mat,ftp://parrot.genomics.cn/gigadb/pub/10.5524/100001_101000/100542/session1/s31/sess01_subj31_EEG_MI.mat,mat,618592138,mat formatted file : Electroencephalography - motor-imagery,2018-12-14,6,269,FILE_CODE,,3,
354893,1804,sess01_subj31_EEG_SSVEP.mat,ftp://parrot.genomics.cn/gigadb/pub/10.5524/100001_101000/100542/session1/s31/sess01_subj31_EEG_SSVEP.mat,mat,546154146,mat formatted file : Electroencephalography - steady-state visually evoked potential,2018-12-14,6,269,FILE_CODE,,1,
354894,1804,sess01_subj32_EEG_Artifact.mat,ftp://parrot.genomics.cn/gigadb/pub/10.5524/100001_101000/100542/session1/s32/sess01_subj32_EEG_Artifact.mat,mat,27164881,mat formatted file : Electroencephalography - artifact,2018-12-14,6,269,FILE_CODE,,1,
